Order_No_10713,2234.0
Order_No_25859,759.0
Order_No_14230,1340.0
Order_No_20670,1226.0
Order_No_12739,1250.0
Order_No_16843,1539.0
Order_No_4312,971.0
Order_No_7746,1032.0
Order_No_5947,1357.0
Order_No_2185,2079.0
Order_No_787,1346.0
Order_No_20637,1314.0
Order_No_7542,2668.0
Order_No_5631,2439.0
Order_No_13298,1115.0
Order_No_25485,1065.0
Order_No_1375,1414.0
Order_No_11013,2655.0
Order_No_16321,2388.0
Order_No_25919,1576.0
Order_No_12509,1545.0
Order_No_9046,1478.0
Order_No_12466,948.0
Order_No_23697,2435.0
Order_No_24982,1651.0
Order_No_14884,469.0
Order_No_14724,1230.0
Order_No_6961,1144.0
Order_No_22362,1010.0
Order_No_8565,1435.0
Order_No_12478,1433.0
Order_No_13060,1451.0
Order_No_17702,2852.0
Order_No_12568,2565.0
Order_No_26122,1584.0
Order_No_11757,1173.0
Order_No_8120,4086.0
Order_No_23898,1090.0
Order_No_3226,3496.0
Order_No_20225,1538.0
Order_No_27015,1475.0
Order_No_1196,1044.0
Order_No_24895,1426.0
Order_No_13645,831.0
Order_No_6379,1068.0
Order_No_10961,1515.0
Order_No_13416,1429.0
Order_No_13092,1281.0
Order_No_16357,2104.0
Order_No_22261,1450.0
Order_No_23434,1325.0
Order_No_23584,1261.0
Order_No_5448,1211.0
Order_No_23981,1515.0
Order_No_24844,1029.0
Order_No_24469,1563.0
Order_No_17566,1386.0
Order_No_23693,1742.0
Order_No_22469,1241.0
Order_No_21027,1228.0
Order_No_3667,745.0
Order_No_28043,1448.0
Order_No_3782,1380.0
Order_No_4274,2366.0
Order_No_7236,1226.0
Order_No_27596,1051.0
Order_No_11872,1555.0
Order_No_11698,1681.0
Order_No_27738,1259.0
Order_No_14711,1947.0
Order_No_20012,1099.0
Order_No_21749,1397.0
Order_No_11329,1205.0
Order_No_14392,1621.0
Order_No_12118,2020.0
Order_No_27883,1082.0
Order_No_10294,916.0
Order_No_18807,2500.0
Order_No_6780,2990.0
Order_No_9876,2076.0
Order_No_26435,748.0
Order_No_24385,1849.0
Order_No_6344,1140.0
Order_No_16214,2064.0
Order_No_15062,2129.0
Order_No_22853,1111.0
Order_No_22898,1478.0
Order_No_20961,1389.0
Order_No_14873,2163.0
Order_No_8318,2731.0
Order_No_12732,1395.0
Order_No_11031,1224.0
Order_No_14344,1992.0
Order_No_18296,2196.0
Order_No_7004,1552.0
Order_No_501,2178.0
Order_No_6897,1417.0
Order_No_13772,1928.0
Order_No_16016,1730.0
Order_No_27909,1288.0
Order_No_23258,1693.0
Order_No_13381,1189.0
Order_No_24204,1603.0
Order_No_11653,1819.0
Order_No_26729,2455.0
Order_No_12942,1447.0
Order_No_9126,1625.0
Order_No_6134,839.0
Order_No_15804,1367.0
Order_No_9234,1385.0
Order_No_14403,900.0
Order_No_26239,1706.0
Order_No_14116,1863.0
Order_No_22583,950.0
Order_No_20245,1785.0
Order_No_4229,1520.0
Order_No_1271,1416.0
Order_No_14522,939.0
Order_No_275,748.0
Order_No_11834,1250.0
Order_No_25558,1124.0
Order_No_24518,1626.0
Order_No_10159,1104.0
Order_No_4743,1216.0
Order_No_11257,1872.0
Order_No_1134,755.0
Order_No_27674,745.0
Order_No_8359,1480.0
Order_No_4916,1279.0
Order_No_19360,435.0
Order_No_11861,1616.0
Order_No_405,1150.0
Order_No_27318,763.0
Order_No_21796,1048.0
Order_No_22628,2420.0
Order_No_11882,2204.0
Order_No_12998,1763.0
Order_No_4967,1074.0
Order_No_15348,1652.0
Order_No_27789,873.0
Order_No_4210,1213.0
Order_No_8212,965.0
Order_No_1347,1641.0
Order_No_24216,1108.0
Order_No_14487,1719.0
Order_No_18671,1269.0
Order_No_5925,960.0
Order_No_13403,1072.0
Order_No_1307,1778.0
Order_No_4465,1153.0
Order_No_19713,1357.0
Order_No_9595,2365.0
Order_No_4614,1857.0
Order_No_23943,1359.0
Order_No_3282,1704.0
Order_No_27492,1277.0
Order_No_14305,1274.0
Order_No_7408,1875.0
Order_No_11711,1340.0
Order_No_7561,1891.0
Order_No_1542,1161.0
Order_No_27858,1484.0
Order_No_12162,1614.0
Order_No_12339,949.0
Order_No_11608,948.0
Order_No_20511,1364.0
Order_No_14879,1030.0
Order_No_18479,1145.0
Order_No_8746,2051.0
Order_No_2879,1621.0
Order_No_12678,1382.0
Order_No_17494,2497.0
Order_No_5133,1478.0
Order_No_13617,1035.0
Order_No_17035,1163.0
Order_No_19957,1288.0
Order_No_461,1859.0
Order_No_17878,2958.0
Order_No_18000,1600.0
Order_No_22419,1439.0
Order_No_15721,1168.0
Order_No_304,1314.0
Order_No_16145,811.0
Order_No_235,1512.0
Order_No_13699,1649.0
Order_No_14386,948.0
Order_No_27194,2202.0
Order_No_16732,1859.0
Order_No_176,894.0
Order_No_11824,1205.0
Order_No_26445,2917.0
Order_No_5933,1160.0
Order_No_17538,1450.0
Order_No_22680,917.0
Order_No_1071,1853.0
Order_No_28184,1476.0
Order_No_26930,1167.0
Order_No_24040,1262.0
Order_No_8054,1067.0
Order_No_1116,940.0
Order_No_13051,1369.0
Order_No_2315,2484.0
Order_No_13138,820.0
Order_No_27975,1188.0
Order_No_24578,1183.0
Order_No_8386,1853.0
Order_No_12939,2121.0
Order_No_13627,2084.0
Order_No_6980,1872.0
Order_No_16964,2639.0
Order_No_3210,1886.0
Order_No_373,972.0
Order_No_6926,830.0
Order_No_24893,912.0
Order_No_23846,2169.0
Order_No_4619,1325.0
Order_No_11991,1189.0
Order_No_1809,1063.0
Order_No_18018,1152.0
Order_No_23261,1526.0
Order_No_3625,1465.0
Order_No_23079,815.0
Order_No_14159,2257.0
Order_No_21578,1375.0
Order_No_3747,454.0
Order_No_28062,1383.0
Order_No_11218,1177.0
Order_No_6707,910.0
Order_No_2692,1085.0
Order_No_9068,923.0
Order_No_13236,1374.0
Order_No_8493,2064.0
Order_No_20865,1839.0
Order_No_11437,1414.0
Order_No_16434,1895.0
Order_No_24810,3580.0
Order_No_8971,1089.0
Order_No_5844,1402.0
Order_No_20893,731.0
Order_No_5234,2353.0
Order_No_203,773.0
Order_No_17454,1721.0
Order_No_25707,1344.0
Order_No_13208,1018.0
Order_No_1764,1292.0
Order_No_20646,767.0
Order_No_15310,1157.0
Order_No_16311,2053.0
Order_No_11347,1048.0
Order_No_12956,2259.0
Order_No_8634,1520.0
Order_No_8936,1156.0
Order_No_23238,1442.0
Order_No_17575,1172.0
Order_No_1691,1232.0
Order_No_13555,1785.0
Order_No_26284,1263.0
Order_No_4680,1804.0
Order_No_13148,1439.0
Order_No_27454,1322.0
Order_No_810,1807.0
Order_No_1768,1718.0
Order_No_1836,1166.0
Order_No_7356,1768.0
Order_No_4085,1565.0
Order_No_2538,1528.0
Order_No_7398,2269.0
Order_No_4163,977.0
Order_No_4987,2524.0
Order_No_20463,983.0
Order_No_8439,1023.0
Order_No_1733,874.0
Order_No_13285,1238.0
Order_No_655,1156.0
Order_No_5885,2358.0
Order_No_16165,2771.0
Order_No_2490,2266.0
Order_No_20547,1457.0
Order_No_5071,2337.0
Order_No_26168,1624.0
Order_No_3279,1285.0
Order_No_10771,1283.0
Order_No_7907,1765.0
Order_No_18802,2122.0
Order_No_15484,1058.0
Order_No_2654,1224.0
Order_No_27307,987.0
Order_No_14825,917.0
Order_No_7652,1288.0
Order_No_4335,1785.0
Order_No_7748,1586.0
Order_No_1187,962.0
Order_No_26720,1359.0
Order_No_25913,2579.0
Order_No_25224,1060.0
Order_No_4236,1144.0
Order_No_10489,2796.0
Order_No_7932,1323.0
Order_No_2015,1468.0
Order_No_8269,820.0
Order_No_9818,1189.0
Order_No_27963,1630.0
Order_No_12324,1417.0
Order_No_13771,1415.0
Order_No_9194,1970.0
Order_No_14312,2271.0
Order_No_4028,1115.0
Order_No_36,1249.0
Order_No_21431,943.0
Order_No_15092,1878.0
Order_No_28028,1805.0
Order_No_14602,1427.0
Order_No_19451,2392.0
Order_No_16660,1762.0
Order_No_14638,1085.0
Order_No_1495,1469.0
Order_No_11126,2565.0
Order_No_13333,863.0
Order_No_6832,1336.0
Order_No_2780,969.0
Order_No_3734,948.0
Order_No_19447,1116.0
Order_No_16634,1098.0
Order_No_27286,1370.0
Order_No_16451,1456.0
Order_No_22042,1848.0
Order_No_197,1455.0
Order_No_15379,868.0
Order_No_6279,1650.0
Order_No_21250,1610.0
Order_No_26490,1067.0
Order_No_24764,2223.0
Order_No_27716,1238.0
Order_No_26929,2065.0
Order_No_4779,1740.0
Order_No_22191,916.0
Order_No_10241,2384.0
Order_No_20573,1329.0
Order_No_17448,708.0
Order_No_19703,1374.0
Order_No_19515,1641.0
Order_No_22253,1428.0
Order_No_1102,1769.0
Order_No_58,1319.0
Order_No_8277,1553.0
Order_No_24575,2651.0
Order_No_23591,924.0
Order_No_24438,1332.0
Order_No_24362,1007.0
Order_No_10534,1467.0
Order_No_15838,1817.0
Order_No_11361,1516.0
Order_No_4357,1340.0
Order_No_28106,2645.0
Order_No_3380,1469.0
Order_No_26480,2077.0
Order_No_16405,1902.0
Order_No_5178,2425.0
Order_No_22947,1587.0
Order_No_2639,1207.0
Order_No_18678,1167.0
Order_No_823,1078.0
Order_No_8642,1686.0
Order_No_22511,815.0
Order_No_11515,1464.0
Order_No_6356,1781.0
Order_No_3152,1835.0
Order_No_9983,977.0
Order_No_15669,673.0
Order_No_11089,999.0
Order_No_16898,1346.0
Order_No_16733,951.0
Order_No_3470,1528.0
Order_No_14222,1476.0
Order_No_9282,1031.0
Order_No_22050,1269.0
Order_No_4152,1263.0
Order_No_17214,1290.0
Order_No_6168,1878.0
Order_No_27308,1834.0
Order_No_4057,716.0
Order_No_17142,1420.0
Order_No_6462,1456.0
Order_No_16669,2485.0
Order_No_23025,1635.0
Order_No_25661,2502.0
Order_No_22566,864.0
Order_No_735,469.0
Order_No_7883,1571.0
Order_No_14390,851.0
Order_No_13018,1862.0
Order_No_21099,1231.0
Order_No_16268,1532.0
Order_No_1249,995.0
Order_No_24412,1284.0
Order_No_2006,2293.0
Order_No_4699,1316.0
Order_No_27185,1067.0
Order_No_5987,2051.0
Order_No_16260,1832.0
Order_No_9541,1329.0
Order_No_25900,1082.0
Order_No_11101,1822.0
Order_No_3668,939.0
Order_No_19689,2401.0
Order_No_2396,2003.0
Order_No_8576,1829.0
Order_No_3732,1986.0
Order_No_7388,2060.0
Order_No_20731,1249.0
Order_No_8312,1025.0
Order_No_14456,1452.0
Order_No_11704,785.0
Order_No_13843,1601.0
Order_No_1099,1265.0
Order_No_27700,2072.0
Order_No_6863,683.0
Order_No_2360,2003.0
Order_No_3778,1117.0
Order_No_22537,1089.0
Order_No_7969,1491.0
Order_No_10504,1542.0
Order_No_8032,2449.0
Order_No_3585,2869.0
Order_No_10934,1467.0
Order_No_19801,1395.0
Order_No_17481,1741.0
Order_No_19086,1833.0
Order_No_5934,1423.0
Order_No_9842,2317.0
Order_No_23729,1079.0
Order_No_23922,1494.0
Order_No_14646,2197.0
Order_No_23554,1192.0
Order_No_27732,895.0
Order_No_22553,2032.0
Order_No_3051,839.0
Order_No_9666,845.0
Order_No_9389,1249.0
Order_No_23074,1387.0
Order_No_19207,1269.0
Order_No_5894,1226.0
Order_No_26955,2926.0
Order_No_8394,1532.0
Order_No_16979,2006.0
Order_No_5963,1192.0
Order_No_10183,1377.0
Order_No_10702,1517.0
Order_No_22862,1375.0
Order_No_21682,1730.0
Order_No_9419,1100.0
Order_No_24458,1010.0
Order_No_22271,1764.0
Order_No_5807,1682.0
Order_No_22263,1167.0
Order_No_20587,1262.0
Order_No_1406,1010.0
Order_No_27923,1787.0
Order_No_16860,1427.0
Order_No_7096,1544.0
Order_No_18153,888.0
Order_No_17381,1277.0
Order_No_1928,1468.0
Order_No_2456,2186.0
Order_No_16132,2233.0
Order_No_151,1630.0
Order_No_11495,3355.0
Order_No_5693,1455.0
Order_No_2438,971.0
Order_No_20965,1132.0
Order_No_25068,1331.0
Order_No_14671,671.0
Order_No_26810,1617.0
Order_No_15054,1521.0
Order_No_17310,1301.0
Order_No_24786,2355.0
Order_No_22004,1531.0
Order_No_20954,2138.0
Order_No_3645,2852.0
Order_No_9764,1338.0
Order_No_20226,2638.0
Order_No_10288,2937.0
Order_No_12514,1068.0
Order_No_6301,2036.0
Order_No_47,1015.0
Order_No_14994,2544.0
Order_No_4167,1208.0
Order_No_2533,3104.0
Order_No_12738,1027.0
Order_No_7839,1443.0
Order_No_16908,855.0
Order_No_14046,963.0
Order_No_7554,969.0
Order_No_5902,872.0
Order_No_20939,1537.0
Order_No_4752,2626.0
Order_No_12644,1418.0
Order_No_17480,1831.0
Order_No_12003,1068.0
Order_No_12612,1791.0
Order_No_869,1385.0
Order_No_25370,1831.0
Order_No_16318,2361.0
Order_No_4439,1432.0
Order_No_14615,1012.0
Order_No_11414,1359.0
Order_No_18186,1589.0
Order_No_22421,2675.0
Order_No_14560,887.0
Order_No_19586,1129.0
Order_No_26668,2323.0
Order_No_5606,1433.0
Order_No_14542,2793.0
Order_No_23593,1182.0
Order_No_21470,1347.0
Order_No_19707,2437.0
Order_No_27370,1061.0
Order_No_8623,1871.0
Order_No_488,1176.0
Order_No_584,1386.0
Order_No_19016,959.0
Order_No_16070,1110.0
Order_No_7146,1341.0
Order_No_26650,1377.0
Order_No_17318,859.0
Order_No_4390,799.0
Order_No_21256,2854.0
Order_No_19921,1671.0
Order_No_16740,1269.0
Order_No_16185,2165.0
Order_No_6024,878.0
Order_No_1797,1377.0
Order_No_16220,2041.0
Order_No_13034,2465.0
Order_No_8796,1367.0
Order_No_14268,1207.0
Order_No_6548,978.0
Order_No_23048,2507.0
Order_No_10008,999.0
Order_No_16011,2194.0
Order_No_4126,2052.0
Order_No_17361,1172.0
Order_No_25330,1549.0
Order_No_6437,2065.0
Order_No_18505,1182.0
Order_No_25037,1029.0
Order_No_6913,1365.0
Order_No_26853,844.0
Order_No_1896,2072.0
Order_No_23270,1255.0
Order_No_24019,1926.0
Order_No_10417,1463.0
Order_No_3676,1962.0
Order_No_21120,1104.0
Order_No_17110,1767.0
Order_No_23455,2965.0
Order_No_26046,646.0
Order_No_16682,964.0
Order_No_7842,1213.0
Order_No_6581,1646.0
Order_No_4138,2164.0
Order_No_11867,1149.0
Order_No_10628,2090.0
Order_No_16989,2252.0
Order_No_24812,2865.0
Order_No_9244,1475.0
Order_No_24020,1439.0
Order_No_16791,1844.0
Order_No_26221,1219.0
Order_No_19864,900.0
Order_No_4397,2163.0
Order_No_21458,2267.0
Order_No_9761,1560.0
Order_No_3695,698.0
Order_No_12904,1436.0
Order_No_27121,1680.0
Order_No_27701,938.0
Order_No_26268,2334.0
Order_No_4214,998.0
Order_No_10982,1450.0
Order_No_5806,1175.0
Order_No_16850,854.0
Order_No_26689,970.0
Order_No_9153,2030.0
Order_No_26544,865.0
Order_No_6452,1457.0
Order_No_27809,851.0
Order_No_20016,1656.0
Order_No_10209,2072.0
Order_No_23411,871.0
Order_No_3930,1759.0
Order_No_17233,1361.0
Order_No_23603,1087.0
Order_No_16392,1619.0
Order_No_18213,1070.0
Order_No_20207,1158.0
Order_No_20647,2374.0
Order_No_27873,1634.0
Order_No_21150,1238.0
Order_No_19466,866.0
Order_No_4616,1348.0
Order_No_274,1792.0
Order_No_5089,1392.0
Order_No_1877,1493.0
Order_No_21331,858.0
Order_No_8812,1431.0
Order_No_16292,3185.0
Order_No_7406,998.0
Order_No_11468,2064.0
Order_No_11635,1818.0
Order_No_25467,1228.0
Order_No_15112,1865.0
Order_No_27388,962.0
Order_No_13026,1487.0
Order_No_4938,1505.0
Order_No_9599,962.0
Order_No_3689,967.0
Order_No_2404,876.0
Order_No_22201,2451.0
Order_No_20205,1678.0
Order_No_17946,1193.0
Order_No_17162,1973.0
Order_No_14003,854.0
Order_No_14820,1601.0
Order_No_11260,1124.0
Order_No_15106,2361.0
Order_No_9463,1013.0
Order_No_15326,2817.0
Order_No_15572,2385.0
Order_No_25583,995.0
Order_No_11923,2437.0
Order_No_18438,1249.0
Order_No_2573,1029.0
Order_No_5681,792.0
Order_No_4526,1382.0
Order_No_26759,1385.0
Order_No_20156,1433.0
Order_No_12004,722.0
Order_No_12763,1671.0
Order_No_15184,1240.0
Order_No_25479,1413.0
Order_No_7239,1366.0
Order_No_19361,1385.0
Order_No_6330,1592.0
Order_No_8438,1168.0
Order_No_14220,1361.0
Order_No_17152,2624.0
Order_No_24622,1429.0
Order_No_21741,1795.0
Order_No_782,1075.0
Order_No_8314,1910.0
Order_No_19692,2174.0
Order_No_18682,1574.0
Order_No_14241,1299.0
Order_No_24514,1595.0
Order_No_6621,882.0
Order_No_24294,1168.0
Order_No_440,2258.0
Order_No_20956,2350.0
Order_No_18548,1767.0
Order_No_22750,1175.0
Order_No_19905,1670.0
Order_No_19396,1180.0
Order_No_18691,1068.0
Order_No_19705,1201.0
Order_No_25837,2732.0
Order_No_9167,1226.0
Order_No_3259,2003.0
Order_No_12890,1314.0
Order_No_3537,1440.0
Order_No_14408,2205.0
Order_No_23191,1121.0
Order_No_18907,2870.0
Order_No_2535,1701.0
Order_No_19841,1975.0
Order_No_23210,1002.0
Order_No_22978,761.0
Order_No_17920,1268.0
Order_No_12817,2690.0
Order_No_8639,955.0
Order_No_6394,1276.0
Order_No_24391,1943.0
Order_No_13041,2035.0
Order_No_15017,1472.0
Order_No_7225,2538.0
Order_No_5409,1804.0
Order_No_9529,1333.0
Order_No_1749,679.0
Order_No_21335,1917.0
Order_No_21067,917.0
Order_No_9169,1276.0
Order_No_10063,1175.0
Order_No_15090,1570.0
Order_No_26998,1831.0
Order_No_17413,887.0
Order_No_11530,1540.0
Order_No_2975,2038.0
Order_No_24754,1520.0
Order_No_25215,1840.0
Order_No_5996,1218.0
Order_No_25939,2165.0
Order_No_23622,2019.0
Order_No_20467,2041.0
Order_No_19897,2209.0
Order_No_26858,860.0
Order_No_17630,1640.0
Order_No_2990,847.0
Order_No_7489,2043.0
Order_No_10146,1778.0
Order_No_4739,1349.0
Order_No_23811,2274.0
Order_No_648,3367.0
Order_No_10362,817.0
Order_No_4402,1434.0
Order_No_15595,967.0
Order_No_7822,1075.0
Order_No_26850,1551.0
Order_No_17557,1658.0
Order_No_16602,1068.0
Order_No_23775,1889.0
Order_No_13990,1647.0
Order_No_27068,2181.0
Order_No_27619,1167.0
Order_No_15439,1818.0
Order_No_16938,1829.0
Order_No_11948,878.0
Order_No_16816,1746.0
Order_No_17190,2268.0
Order_No_19121,1516.0
Order_No_25473,1326.0
Order_No_3192,469.0
Order_No_15391,1686.0
Order_No_2677,1089.0
Order_No_18004,2028.0
Order_No_27932,912.0
Order_No_26982,927.0
Order_No_467,1216.0
Order_No_20496,1278.0
Order_No_10838,1870.0
Order_No_17447,1833.0
Order_No_15769,1764.0
Order_No_7346,1328.0
Order_No_8991,938.0
Order_No_20084,1628.0
Order_No_22854,666.0
Order_No_25938,1107.0
Order_No_19644,1791.0
Order_No_2075,1369.0
Order_No_27599,1480.0
Order_No_12103,2445.0
Order_No_7830,1469.0
Order_No_7433,941.0
Order_No_2445,1528.0
Order_No_22267,1332.0
Order_No_20477,1367.0
Order_No_13859,1761.0
Order_No_6397,1994.0
Order_No_2415,1424.0
Order_No_13237,1376.0
Order_No_21084,1214.0
Order_No_13437,1052.0
Order_No_1890,1628.0
Order_No_19881,1163.0
Order_No_4802,1038.0
Order_No_21775,1160.0
Order_No_27573,2049.0
Order_No_26970,1345.0
Order_No_24416,867.0
Order_No_7919,3169.0
Order_No_5940,1180.0
Order_No_15846,891.0
Order_No_22281,1355.0
Order_No_20495,1805.0
Order_No_3007,2205.0
Order_No_22633,2466.0
Order_No_1874,882.0
Order_No_12438,1381.0
Order_No_2770,1068.0
Order_No_3893,1076.0
Order_No_22991,1865.0
Order_No_26692,869.0
Order_No_15550,1693.0
Order_No_4199,1762.0
Order_No_10551,1052.0
Order_No_23887,1286.0
Order_No_4789,569.0
Order_No_3721,1956.0
Order_No_12435,831.0
Order_No_21109,1130.0
Order_No_18306,1758.0
Order_No_19649,2273.0
Order_No_10358,1826.0
Order_No_2333,1156.0
Order_No_14882,1098.0
Order_No_26947,1156.0
Order_No_14737,1991.0
Order_No_21422,1245.0
Order_No_25954,2375.0
Order_No_26216,2065.0
Order_No_384,1864.0
Order_No_16756,2587.0
Order_No_26126,1117.0
Order_No_17621,1088.0
Order_No_18645,2691.0
Order_No_24009,1075.0
Order_No_17197,1024.0
Order_No_14311,1704.0
Order_No_3975,1260.0
Order_No_16456,1389.0
Order_No_23214,1141.0
Order_No_12496,1138.0
Order_No_23862,1047.0
Order_No_14744,775.0
Order_No_3227,2182.0
Order_No_21968,1515.0
Order_No_12893,1492.0
Order_No_6123,1519.0
Order_No_13056,1133.0
Order_No_20897,1484.0
Order_No_7815,1376.0
Order_No_3632,1329.0
Order_No_26315,2067.0
Order_No_13508,2288.0
Order_No_20752,894.0
Order_No_9613,1054.0
Order_No_15710,1476.0
Order_No_10645,1754.0
Order_No_20035,1576.0
Order_No_16647,1401.0
Order_No_1927,2021.0
Order_No_5863,1512.0
Order_No_19859,1393.0
Order_No_5560,1373.0
Order_No_7093,2116.0
Order_No_11391,1560.0
Order_No_10136,1783.0
Order_No_25426,2065.0
Order_No_14212,2251.0
Order_No_12082,1891.0
Order_No_12852,1013.0
Order_No_9300,1332.0
Order_No_13877,1280.0
Order_No_23370,967.0
Order_No_26769,1274.0
Order_No_24570,1288.0
Order_No_9118,1316.0
Order_No_15896,1319.0
Order_No_3791,1859.0
Order_No_150,2268.0
Order_No_4935,1557.0
Order_No_211,2462.0
Order_No_20257,797.0
Order_No_11168,2088.0
Order_No_853,2115.0
Order_No_27935,1476.0
Order_No_8000,1259.0
Order_No_21307,1731.0
Order_No_26196,1579.0
Order_No_9745,1392.0
Order_No_17582,1027.0
Order_No_26857,2060.0
Order_No_20195,1014.0
Order_No_2181,1967.0
Order_No_903,1515.0
Order_No_20537,1526.0
Order_No_27482,1923.0
Order_No_27377,678.0
Order_No_6866,1412.0
Order_No_7732,1317.0
Order_No_19343,1266.0
Order_No_22806,2240.0
Order_No_26739,1336.0
Order_No_21288,2200.0
Order_No_8201,1567.0
Order_No_9006,696.0
Order_No_22515,1988.0
Order_No_13232,1984.0
Order_No_13715,859.0
Order_No_23774,893.0
Order_No_27906,1328.0
Order_No_4212,1164.0
Order_No_25293,1728.0
Order_No_12368,2158.0
Order_No_3480,2164.0
Order_No_23500,1839.0
Order_No_15704,2168.0
Order_No_10128,1045.0
Order_No_19615,1879.0
Order_No_1952,1385.0
Order_No_5185,976.0
Order_No_26831,2042.0
Order_No_14018,2203.0
Order_No_7621,1871.0
Order_No_15214,1983.0
Order_No_15531,1816.0
Order_No_21325,1956.0
Order_No_857,955.0
